,0
5958,indications_AORTIC DISSECTION
5959,indications_HYPOALBUMINAEMIA
5960,indications_OCCUPATIONAL ASTHMA
5961,indications_PROTEIN DEFICIENCY
5962,indications_ODYNOPHAGIA
5963,indications_PHARYNGEAL ABSCESS
5964,indications_SCAN BRAIN
5965,indications_GASTRIC PH INCREASED
5966,indications_AUTOIMMUNE HAEMOLYTIC ANAEMIA
5967,indications_PHARYNGITIS BACTERIAL
5968,indications_INTESTINAL ADENOCARCINOMA
5969,indications_COR PULMONALE ACUTE
5970,indications_ADENOIDAL HYPERTROPHY
5971,indications_TYMPANIC MEMBRANE PERFORATION
5972,indications_NIEMANN-PICK DISEASE
5973,indications_GAIT SPASTIC
5974,indications_SUBACUTE CUTANEOUS LUPUS ERYTHEMATOSUS
5975,indications_PAEDIATRIC AUTOIMMUNE NEUROPSYCHIATRIC DISORDERS ASSOCIATED WITH STREPTOCOCCAL INFECTION
5976,indications_POLYNEUROPATHY IN MALIGNANT DISEASE
5977,indications_BLOOD PARATHYROID HORMONE
5978,indications_CHRONIC GRANULOMATOUS DISEASE
5979,indications_EXPOSURE TO TOXIC AGENT
5980,indications_METASTASES TO GASTROINTESTINAL TRACT
5981,indications_DETOXIFICATION
5982,indications_SPONDYLOLISTHESIS
5983,indications_BRADYKINESIA
5984,indications_MICROSCOPIC POLYANGIITIS
5985,indications_PANCREATIC NEOPLASM
5986,indications_GLUCOCORTICOID DEFICIENCY
5987,indications_TRACHEITIS
5988,indications_ELECTROCARDIOGRAM ST SEGMENT ELEVATION
5989,indications_RENAL VESSEL DISORDER
5990,indications_INTESTINAL ISCHAEMIA
5991,indications_HYPERTRICHOSIS
5992,indications_OPPORTUNISTIC INFECTION PROPHYLAXIS
5993,indications_DRUG THERAPY ENHANCEMENT
5994,indications_PNEUMOTHORAX
5995,indications_ABDOMINAL MASS
5996,indications_BLOOD PROLACTIN INCREASED
5997,indications_SINGLE PHOTON EMISSION COMPUTERISED TOMOGRAM
5998,indications_ARTERIOVENOUS FISTULA SITE COMPLICATION
5999,indications_SPLEEN DISORDER
6000,indications_RENAL MASS
6001,indications_ALCOHOL DETOXIFICATION
6002,indications_BRAIN MASS
6003,indications_TRANSPLANT FAILURE
6004,indications_HIGH DENSITY LIPOPROTEIN
6005,indications_MENOPAUSAL SYMPTOMS PROPHYLAXIS
6006,indications_BLOOD CREATINE INCREASED
6007,indications_ARTERIAL SPASM
6008,indications_BRONCHIAL IRRITATION
6009,indications_TRACHEOBRONCHITIS
6010,indications_RENAL COLIC
6011,indications_EPIDURAL ANALGESIA
6012,indications_INTRA-UTERINE CONTRACEPTIVE DEVICE
6013,indications_PHLEBITIS
6014,indications_HYPOGAMMAGLOBULINAEMIA
6015,indications_STOMACH LESION EXCISION
6016,indications_AUTOLOGOUS BONE MARROW TRANSPLANTATION THERAPY
6017,indications_EMOTIONAL DISTRESS
6018,"indications_ASTROCYTOMA\, LOW GRADE\,BRAIN NEOPLASM BENIGN"
6019,indications_STEVENS-JOHNSON SYNDROME
6020,indications_TRISMUS
6021,indications_HYPERCALCAEMIA OF MALIGNANCY
6022,"indications_PROSTATE CANCER\,METASTASES TO BONE"
6023,indications_SMALL CELL LUNG CANCER METASTATIC
6024,indications_SUSPICIOUSNESS
6025,indications_CARDIAC IMAGING PROCEDURE
6026,indications_OESOPHAGEAL SQUAMOUS CELL CARCINOMA
6027,indications_NON-CARDIAC CHEST PAIN
6028,indications_DEMENTIA WITH LEWY BODIES
6029,indications_FLASHBACK
6030,indications_IMAGING PROCEDURE
6031,indications_VENOGRAM
6032,indications_FORMICATION
6033,indications_BACILLUS INFECTION
6034,indications_INJECTION SITE GRANULOMA
6035,indications_HYPEREMESIS GRAVIDARUM
6036,indications_INTERNATIONAL NORMALISED RATIO INCREASED
6037,indications_CLOSTRIDIUM BACTERAEMIA
6038,indications_SUPERIOR SAGITTAL SINUS THROMBOSIS
6039,indications_METHYLENETETRAHYDROFOLATE REDUCTASE POLYMORPHISM
6040,indications_VAGINAL DISCHARGE
6041,indications_NECROTISING SCLERITIS
6042,indications_AMNIOTIC CAVITY INFECTION
6043,indications_RETINAL VASCULITIS
6044,indications_SUBARACHNOID HAEMORRHAGE
6045,indications_MYDRIASIS
6046,indications_MENIERE'S DISEASE
6047,indications_LOBAR PNEUMONIA
6048,indications_ACQUIRED OESOPHAGEAL WEB
6049,indications_MYCOPLASMA INFECTION
6050,indications_BONE SARCOMA
6051,indications_UTERINE PROLAPSE
6052,indications_METAPLASIA
6053,indications_NEUROENDOCRINE CARCINOMA OF THE SKIN
6054,indications_SMALL FIBRE NEUROPATHY
6055,indications_VULVOVAGINAL BURNING SENSATION
6056,indications_MYELOPROLIFERATIVE NEOPLASM
6057,indications_ERYTHROLEUKAEMIA
6058,indications_TRANSGENDER HORMONAL THERAPY
6059,indications_ILEOSTOMY
6060,indications_LUMBAR PUNCTURE
6061,indications_BENIGN PANCREATIC NEOPLASM
6062,indications_PANCREATIC CARCINOMA STAGE IV
6063,indications_DYSHIDROTIC ECZEMA
6064,indications_HEPATOTOXICITY
6065,indications_REMISSION NOT ACHIEVED
6066,indications_URINARY TRACT INFECTION PSEUDOMONAL
6067,indications_SKIN NEOPLASM EXCISION
6068,indications_PRURITUS GENITAL
6069,indications_COAGULATION FACTOR DEFICIENCY
6070,indications_HISTAMINE INTOLERANCE
6071,indications_ANGIOSARCOMA METASTATIC
6072,indications_CONGENITAL MYOPATHY
6073,indications_METASTASES TO PLEURA
6074,indications_BURNING FEET SYNDROME
6075,indications_END STAGE RENAL DISEASE
6076,indications_VITAMIN B6 DEFICIENCY
6077,indications_JUVENILE MYOCLONIC EPILEPSY
6078,indications_NEPHROBLASTOMA
6079,indications_DIARRHOEA HAEMORRHAGIC
6080,indications_TYROSINE KINASE MUTATION
6081,indications_SOCIAL ANXIETY DISORDER
6082,indications_PYURIA
6083,indications_BOTULISM
6084,indications_HYPERVOLAEMIA
6085,indications_FREEZING PHENOMENON
6086,indications_NEONATAL HYPOXIA
6087,indications_HYPOVENTILATION
6088,indications_MALIGNANT NIPPLE NEOPLASM FEMALE
6089,indications_HAEMANGIOMA
6090,indications_INFANTILE HAEMANGIOMA
6091,indications_EYELID HAEMANGIOMA
6092,indications_ENCEPHALITIS
6093,indications_ASPIRIN-EXACERBATED RESPIRATORY DISEASE
6094,indications_NEUTROPHILIC DERMATOSIS
6095,indications_ANTICOAGULATION DRUG LEVEL
6096,indications_BIOPSY BONE MARROW
6097,indications_CARCINOID TUMOUR OF THE GASTROINTESTINAL TRACT
6098,indications_BRCA2 GENE MUTATION
6099,indications_MULTIPLE ENDOCRINE NEOPLASIA
6100,indications_MIGRAINE WITHOUT AURA
6101,indications_MADAROSIS
6102,indications_CORNEAL OPERATION
6103,indications_TRICHORRHEXIS
6104,indications_HYPOTRICHOSIS
6105,indications_INTRAOCULAR HAEMATOMA
6106,indications_SKIN COSMETIC PROCEDURE
6107,indications_INTRAOCULAR PRESSURE DECREASED
6108,indications_OPHTHALMIC HERPES ZOSTER
6109,indications_HEREDITARY MOTOR AND SENSORY NEUROPATHY
6110,indications_LIGHT CHAIN ANALYSIS ABNORMAL
6111,indications_PRURITUS ALLERGIC
6112,indications_POLYNEUROPATHY IDIOPATHIC PROGRESSIVE
6113,indications_THERMAL BURN
6114,indications_RETT SYNDROME
6115,indications_RESPIRATION ABNORMAL
6116,indications_DELAYED RECOVERY FROM ANAESTHESIA
6117,indications_REACTION TO COLOURING
6118,indications_SWOLLEN TONGUE
6119,indications_URTICARIA CHRONIC
6120,indications_HEAD DISCOMFORT
6121,indications_PRE-EXISTING DISEASE
6122,indications_DENTAL CLEANING
6123,indications_PERIODONTAL DISEASE
6124,indications_ASPIRATION BRONCHIAL
6125,indications_VASODILATATION
6126,indications_PYELONEPHRITIS ACUTE
6127,indications_SYRINGOMYELIA
6128,indications_TONSILLECTOMY
6129,indications_LIP SWELLING
6130,indications_SOFT TISSUE INFECTION
6131,indications_EPIDERMOLYSIS BULLOSA
6132,indications_HAEMORRHAGIC DISORDER
6133,indications_BLADDER CANCER STAGE IV
6134,indications_FIBRILLARY GLOMERULONEPHRITIS
6135,indications_VITAMIN D INCREASED
6136,indications_CAESAREAN SECTION
6137,indications_BLOOD PARATHYROID HORMONE INCREASED
6138,indications_TESTICULAR CYST
6139,indications_JUGULAR VEIN THROMBOSIS
6140,indications_NEUROSARCOIDOSIS
6141,indications_MALIGNANT NEOPLASM OF SPINAL CORD
6142,indications_HYDRONEPHROSIS
6143,indications_CHOLANGITIS SCLEROSING
6144,indications_VULVOVAGINAL INJURY
6145,indications_OESOPHAGOGASTRODUODENOSCOPY
6146,indications_STRONGYLOIDIASIS
6147,indications_BREAST ANGIOSARCOMA METASTATIC
6148,indications_TESTIS CANCER
6149,indications_BRONCHOPULMONARY ASPERGILLOSIS ALLERGIC
6150,indications_WILLIAMS SYNDROME
6151,indications_ANAPHYLACTIC SHOCK
6152,indications_CARDIAC VALVE FIBROELASTOMA
6153,indications_OESOPHAGEAL PERFORATION
6154,indications_THROMBOANGIITIS OBLITERANS
6155,indications_GINGIVAL DISORDER
6156,indications_AIRWAY SECRETION CLEARANCE THERAPY
6157,indications_BLOOD BICARBONATE DECREASED
6158,indications_OPTIC NEURITIS
6159,indications_COELIAC DISEASE
6160,indications_DOWLING-DEGOS DISEASE
6161,indications_CENTRAL-ALVEOLAR HYPOVENTILATION
6162,indications_PSYCHOTIC BEHAVIOUR
6163,indications_SPEECH DISORDER DEVELOPMENTAL
6164,indications_BONE MARROW OEDEMA
6165,indications_MOUTH INJURY
6166,indications_ABSTAINS FROM ALCOHOL
6167,indications_TENOSYNOVITIS
6168,indications_TOXICITY TO VARIOUS AGENTS
6169,indications_SINUSITIS ASPERGILLUS
6170,indications_NEUROMYELITIS OPTICA SPECTRUM DISORDER
6171,indications_PERSISTENT DEPRESSIVE DISORDER
6172,indications_RIB FRACTURE
6173,indications_CHRONIC SPONTANEOUS URTICARIA
6174,indications_PIRIFORMIS SYNDROME
6175,indications_TOXIC NEUROPATHY
6176,indications_LABORATORY TEST ABNORMAL
6177,indications_LENTIGO
6178,indications_FIBRIN
6179,indications_RETROPERITONEAL CANCER
6180,indications_PULMONARY INFARCTION
6181,indications_RIGHT VENTRICULAR FAILURE
6182,indications_TONGUE NEOPLASM
6183,indications_IRRIGATION THERAPY
6184,indications_TOTAL LUNG CAPACITY DECREASED
6185,indications_CD4 LYMPHOCYTES DECREASED
6186,indications_SINUS NODE DYSFUNCTION
6187,indications_ALLERGY TO ARTHROPOD BITE
6188,indications_ANTIBODY TEST ABNORMAL
6189,indications_MEDULLOBLASTOMA RECURRENT
6190,indications_APATHY
6191,indications_RENAL VEIN OCCLUSION
6192,indications_NEPHRECTOMY
6193,indications_RENAL ISCHAEMIA
6194,indications_DYSARTHRIA
6195,indications_INGROWN HAIR
6196,indications_LEIOMYOSARCOMA
6197,indications_PLATELET COUNT INCREASED
6198,indications_HIV TEST
6199,indications_SUBDURAL HAEMATOMA
6200,indications_PNEUMONIA CRYPTOCOCCAL
6201,indications_BILIARY DILATATION
6202,indications_BILE DUCT STONE
6203,indications_ENDOMETRIAL DISORDER
6204,indications_EXOPHTHALMOS
6205,indications_PROLACTINOMA
6206,indications_GANGRENE
6207,indications_LIP SQUAMOUS CELL CARCINOMA
6208,indications_PANCREATIC DUCT DILATATION
6209,indications_RENAL VEIN THROMBOSIS
6210,indications_HEMIPLEGIA
6211,indications_VASCULAR OPERATION
6212,indications_MACULAR OEDEMA
6213,indications_RETINAL VEIN OCCLUSION
6214,indications_IRIDOCYCLITIS
6215,indications_BIRDSHOT CHORIORETINOPATHY
6216,indications_CYTOMEGALOVIRUS TEST
6217,indications_GALACTORRHOEA
6218,indications_RENAL ATROPHY
6219,indications_ENDOCARDITIS PROPHYLAXIS
6220,indications_FISTULA REPAIR
6221,indications_HAEMANGIOMA OF LIVER
6222,indications_REMOVAL OF INERT MATTER FROM SKIN OR SUBCUTANEOUS TISSUE
6223,indications_EXPOSURE VIA PARTNER
6224,indications_ACUTE HEPATITIS B
6225,indications_GALLBLADDER CANCER METASTATIC
6226,indications_PERIPHERAL ARTERY STENOSIS
6227,indications_CEREBRAL ARTERY STENOSIS
6228,indications_RENAL CYST
6229,indications_SHOCK HYPOGLYCAEMIC
6230,indications_PARENT-CHILD PROBLEM
6231,indications_INTELLECTUAL DISABILITY
6232,indications_WHITE BLOOD CELL COUNT DECREASED
6233,indications_COLITIS ISCHAEMIC
6234,indications_VENTRICULAR FIBRILLATION
6235,indications_PULMONARY ARTERY THERAPEUTIC PROCEDURE
6236,indications_BIOPSY BLOOD VESSEL ABNORMAL
6237,indications_GRANULOMA ANNULARE
6238,indications_NEOPLASM PROSTATE
6239,indications_C-REACTIVE PROTEIN INCREASED
6240,indications_URETERIC CANCER METASTATIC
6241,indications_MALIGNANT NEOPLASM OF THYMUS
6242,indications_HYPERTENSIVE HEART DISEASE
6243,indications_INFECTIVE EXACERBATION OF CHRONIC OBSTRUCTIVE AIRWAYS DISEASE
6244,indications_CHORIORETINITIS
6245,indications_INBORN ERROR OF LIPID METABOLISM
6246,indications_RESPIRATORY TRACT INFECTION FUNGAL
6247,indications_HEPATITIS C VIRUS TEST
6248,indications_OCULAR ROSACEA
6249,indications_URETHRITIS
6250,indications_ORAL DISCOMFORT
6251,indications_MENOMETRORRHAGIA
6252,indications_FEMALE ORGASMIC DISORDER
6253,indications_ECTOPIC ACTH SYNDROME
6254,indications_PROGRESSIVE MULTIPLE SCLEROSIS
6255,indications_URINE ANALYSIS ABNORMAL
6256,indications_HAEMOPTYSIS
6257,indications_DERMATITIS ACNEIFORM
6258,indications_CORNEAL DYSTROPHY
6259,indications_CENTRAL OBESITY
6260,indications_FAECES DISCOLOURED
6261,indications_VARICOPHLEBITIS
6262,indications_PLATELET COUNT
6263,indications_GASTROINTESTINAL STOMA OUTPUT DECREASED
6264,indications_PYROMANIA
6265,indications_HOMICIDAL IDEATION
6266,indications_SCIATIC NERVE NEUROPATHY
6267,indications_STICKY PLATELET SYNDROME
6268,indications_ANTIPHOSPHOLIPID ANTIBODIES POSITIVE
6269,indications_BREAST CANCER STAGE III
6270,indications_MYOFASCIAL PAIN SYNDROME
6271,indications_PLASMACYTOSIS
6272,indications_DRUG SCREEN POSITIVE
6273,indications_TUMOUR NECROSIS
6274,indications_CHEMICAL INJURY
6275,indications_TRABECULECTOMY
6276,indications_SINUS ARRHYTHMIA
6277,indications_BLOOD INSULIN ABNORMAL
6278,indications_ADRENOLEUKODYSTROPHY
6279,indications_CARDIOLIPIN ANTIBODY POSITIVE
6280,indications_VASCULAR STENOSIS
6281,indications_SIMPLE PARTIAL SEIZURES
6282,indications_MICROALBUMINURIA
6283,indications_INSULIN RESISTANT DIABETES
6284,indications_KERATOSIS FOLLICULAR
6285,indications_IMPAIRED QUALITY OF LIFE
6286,indications_LARGE INTESTINAL ULCER HAEMORRHAGE
6287,indications_CIRRHOSIS ALCOHOLIC
6288,indications_LAPAROTOMY
6289,indications_COLOSTOMY
6290,indications_THROAT TIGHTNESS
6291,indications_ANORECTAL DISORDER
6292,indications_ANTIPHOSPHOLIPID ANTIBODIES
6293,indications_NUCLEAR MAGNETIC RESONANCE IMAGING BRAIN ABNORMAL
6294,indications_AZOTAEMIA
6295,indications_NARCOTIC BOWEL SYNDROME
6296,indications_COPPER DEFICIENCY
6297,indications_HYPOGLYCAEMIC UNCONSCIOUSNESS
6298,indications_SALIVARY GLAND CANCER
6299,indications_PERIRECTAL ABSCESS
6300,indications_MUCOUS MEMBRANE DISORDER
6301,indications_PROSTATE CANCER STAGE 0
6302,indications_ACETONAEMIA
6303,indications_ANAL SQUAMOUS CELL CARCINOMA
6304,indications_NEGATIVISM
6305,indications_LYMPHOCYTE COUNT ABNORMAL
6306,indications_CUTANEOUS SARCOIDOSIS
6307,indications_APPLICATION SITE ANAESTHESIA
6308,indications_GASTRIC BYPASS
6309,indications_POSTPARTUM HAEMORRHAGE
6310,indications_DUST ALLERGY
6311,indications_PANCREATIC CYST
6312,indications_STEATORRHOEA
6313,indications_FAECAL FAT INCREASED
6314,indications_EXCESSIVE CERUMEN PRODUCTION
6315,indications_TRICHOTILLOMANIA
6316,indications_PLEURAL MESOTHELIOMA
6317,indications_HEAD INJURY
6318,indications_GINGIVAL ABSCESS
6319,indications_PLASMABLASTIC LYMPHOMA
6320,indications_INTRA-UTERINE CONTRACEPTIVE DEVICE INSERTION
6321,indications_RETINAL OEDEMA
6322,indications_RECTAL DISCHARGE
6323,indications_MENSTRUAL DISCOMFORT
6324,indications_ENTEROCUTANEOUS FISTULA
6325,indications_RICHTER'S SYNDROME
6326,indications_PALINDROMIC RHEUMATISM
6327,indications_REFRACTORY CYTOPENIA WITH MULTILINEAGE DYSPLASIA
6328,indications_TONGUE DISCOLOURATION
6329,indications_PITUITARY GONADOTROPIN HYPERFUNCTION
6330,indications_GENDER DYSPHORIA
6331,indications_TESTOTOXICOSIS
6332,indications_GYNAECOLOGICAL EXAMINATION
6333,indications_HYPERPITUITARISM
6334,indications_EXPOSURE VIA FATHER
6335,indications_RED MAN SYNDROME
6336,"indications_PYREXIA\,PAIN"
6337,"indications_MUSCLE SPASTICITY\,HYPERTONIA"
6338,"indications_DYSTONIA\,MUSCLE SPASTICITY"
6339,indications_HYPERAESTHESIA
6340,indications_DROOLING
6341,indications_HYPNOTHERAPY
6342,indications_THYROIDITIS
6343,indications_GLOSSOPHARYNGEAL NEURALGIA
6344,indications_VASOPLEGIA SYNDROME
6345,indications_HODGKIN'S DISEASE STAGE III
6346,indications_APPLICATION SITE PAIN
6347,indications_THERAPEUTIC SKIN CARE TOPICAL
6348,indications_REFRACTORY ANAEMIA WITH AN EXCESS OF BLASTS
6349,indications_URINARY TRACT OBSTRUCTION
6350,indications_ERDHEIM-CHESTER DISEASE
6351,indications_SEBACEOUS HYPERPLASIA
6352,indications_MALIGNANT MEDIASTINAL NEOPLASM
6353,indications_ADULT T-CELL LYMPHOMA/LEUKAEMIA RECURRENT
6354,indications_CONGENITAL ANOMALY
6355,indications_ARTIFICIAL CROWN PROCEDURE
6356,indications_APPLICATION SITE HYPOAESTHESIA
6357,indications_SEVERE MYOCLONIC EPILEPSY OF INFANCY
6358,indications_ABSCESS LIMB
6359,indications_CALCULUS BLADDER
6360,indications_ELECTROENCEPHALOGRAM ABNORMAL
6361,indications_PIGMENTATION DISORDER
6362,indications_ACUTE LYMPHOCYTIC LEUKAEMIA REFRACTORY
6363,indications_METASTASES TO PERITONEUM
6364,indications_TINEA VERSICOLOUR
6365,indications_GENITOURINARY TRACT INFECTION
6366,indications_BUNDLE BRANCH BLOCK LEFT
6367,indications_MYELITIS
6368,indications_VAGUS NERVE DISORDER
6369,"indications_MEMORY IMPAIRMENT\,AMNESIA"
6370,indications_PSEUDOXANTHOMA ELASTICUM
6371,indications_ALCOHOL WITHDRAWAL SYNDROME
6372,indications_ELECTROCONVULSIVE THERAPY
6373,indications_NEUROMUSCULAR BLOCKING THERAPY
6374,indications_ATROPHY OF GLOBE
6375,indications_OCCIPITAL NEURALGIA
6376,"indications_RESPIRATORY TRACT INFECTION VIRAL\,RHINITIS"
6377,indications_INJECTION SITE INFECTION
6378,indications_CEREBRAL HAEMANGIOMA
6379,indications_GLOMERULONEPHRITIS
6380,indications_ACARIASIS
6381,indications_MANTLE CELL LYMPHOMA RECURRENT
6382,indications_SPIDER VEIN
6383,indications_IDIOPATHIC GENERALISED EPILEPSY
6384,indications_MUSCULAR SARCOIDOSIS
6385,indications_OPSOCLONUS MYOCLONUS
6386,indications_EXTRA DOSE ADMINISTERED
6387,indications_BILE OUTPUT INCREASED
6388,indications_OCULAR SARCOIDOSIS
6389,indications_EWING'S SARCOMA
6390,indications_RECURRENT CANCER
6391,indications_HYPOACUSIS
6392,indications_NEOPLASM PROGRESSION
6393,indications_FACIAL NERVE DECOMPRESSION
6394,indications_MUSCLE TWITCHING
6395,indications_TESTICULAR PAIN
6396,indications_NUCLEAR MAGNETIC RESONANCE IMAGING LIVER
6397,indications_GENITAL DISCOMFORT
6398,indications_PENILE SWELLING
6399,indications_ANAL INFLAMMATION
6400,indications_RADICULAR SYNDROME
6401,indications_BRADYARRHYTHMIA
6402,indications_RHEUMATOID LUNG
6403,indications_BONE CONTUSION
6404,indications_DUPUYTREN'S CONTRACTURE
6405,indications_PETECHIAE
6406,indications_MENTAL DISORDER DUE TO A GENERAL MEDICAL CONDITION
6407,indications_REACTIVE AIRWAYS DYSFUNCTION SYNDROME
6408,indications_PERIORBITAL DISORDER
6409,indications_EYE INFECTION VIRAL
6410,indications_COAGULATION FACTOR V LEVEL ABNORMAL
6411,indications_CYCLIC VOMITING SYNDROME
6412,indications_PULMONARY VALVE DISEASE
6413,indications_THROMBOPHLEBITIS SEPTIC
6414,indications_DRUG INEFFECTIVE
6415,indications_NASAL DECONGESTION THERAPY
6416,indications_RADIATION ASSOCIATED PAIN
6417,indications_APPENDIX CANCER
6418,indications_PITYRIASIS RUBRA PILARIS
6419,indications_ORAL SURGERY
6420,indications_ACUTE GRAFT VERSUS HOST DISEASE
6421,indications_CYSTATHIONINE BETA-SYNTHASE DEFICIENCY
6422,indications_INDUCED LABOUR
6423,indications_CENTRAL NERVOUS SYSTEM LUPUS
6424,indications_KUSSMAUL RESPIRATION
6425,indications_THYROID FUNCTION TEST ABNORMAL
6426,indications_HAEMOPHILIA
6427,indications_COLON NEOPLASM
6428,indications_METASTASES TO BILIARY TRACT
6429,indications_OCULAR MYASTHENIA
6430,indications_INTESTINAL PERFORATION
6431,indications_URTICARIA CHOLINERGIC
6432,indications_STENT MALFUNCTION
6433,indications_SKIN WRINKLING
6434,indications_POST-TRAUMATIC NECK SYNDROME
6435,indications_MESENTERIC ARTERY STENOSIS
6436,indications_MIXED CONNECTIVE TISSUE DISEASE
6437,indications_SLEEP DISORDER DUE TO A GENERAL MEDICAL CONDITION
6438,indications_OVARIAN NEOPLASM
6439,indications_HYPEREOSINOPHILIC SYNDROME
6440,indications_PSEUDOFOLLICULITIS BARBAE
6441,indications_LUNG INFILTRATION
6442,indications_POSTPARTUM HYPOPITUITARISM
6443,indications_OESOPHAGEAL HAEMORRHAGE
6444,indications_PENILE CANCER
6445,indications_JOINT ABSCESS
6446,indications_GASTRIC OPERATION
6447,indications_VOCAL CORD THICKENING
6448,indications_LARYNGEAL DISORDER
6449,indications_COLLATERAL CIRCULATION
6450,indications_METASTATIC PAIN
6451,indications_HAEMORRHAGE INTRACRANIAL
6452,indications_BREAST DISORDER
6453,indications_ARTHRITIS BACTERIAL
6454,indications_BUDD-CHIARI SYNDROME
6455,indications_ARTERIOVENOUS FISTULA THROMBOSIS
6456,indications_ABDOMINAL HERNIA
6457,indications_RETINAL VASCULAR OCCLUSION
6458,indications_MAGNETIC RESONANCE CHOLANGIOPANCREATOGRAPHY
6459,indications_ARTERIOGRAM CAROTID
6460,indications_B-CELL LYMPHOMA STAGE IV
6461,indications_MUCOSAL INFECTION
6462,indications_ACUTE RESPIRATORY FAILURE
6463,indications_ILIAC VEIN OCCLUSION
6464,indications_RECTOCELE
6465,indications_VICTIM OF SEXUAL ABUSE
6466,indications_BLADDER OPERATION
6467,indications_ALLERGIC RESPIRATORY SYMPTOM
6468,indications_ACUTE MYELOMONOCYTIC LEUKAEMIA
6469,indications_RECTAL CANCER STAGE IV
6470,indications_ARTERIOVENOUS FISTULA OCCLUSION
6471,indications_RENAL ARTERY ARTERIOSCLEROSIS
6472,indications_VON HIPPEL-LINDAU DISEASE
6473,indications_STAPHYLOCOCCUS TEST
6474,indications_DISORIENTATION
6475,indications_FOOT AMPUTATION
6476,indications_SCEDOSPORIUM INFECTION
6477,indications_METASTATIC UTERINE CANCER
6478,indications_SPINAL CORD INFECTION
6479,indications_SPINAL HAEMATOMA
6480,indications_COLONIC HAEMATOMA
6481,indications_MENINGITIS VIRAL
6482,indications_PRIMARY CILIARY DYSKINESIA
